Company Name,Last Price,% Change,52 wk High,52 wk Low,Market Cap (Rs. cr),Category,Color
Katwa Udyog,37.95,3.83,42.5,23.45,45.52,cement,4
Skyline Millars,8.48,4.95,9.03,2.28,34.11,cement,4
Burnpur Cement,3.78,4.13,3.78,0.87,32.56,cement,4
Kajaria Ceramic,949.15,-0.45,1020.0,311.3,15099.17,ceramicsmarblegranitesanitaryware,2
Cera Sanitary,3999.0,2.14,4248.85,2100.0,5201.05,ceramicsmarblegranitesanitaryware,3
Somany Ceramics,467.6,5.27,467.6,92.5,1981.66,ceramicsmarblegranitesanitaryware,5
HSIL,212.45,-2.16,226.85,47.05,1374.5,ceramicsmarblegranitesanitaryware,2
Pokarna,342.0,3.71,363.9,91.1,1060.34,ceramicsmarblegranitesanitaryware,4
Asian Granito,195.0,-0.59,318.0,109.15,668.61,ceramicsmarblegranitesanitaryware,2
Orient Bell,273.8,4.5,284.95,51.85,393.34,ceramicsmarblegranitesanitaryware,4
Assoc Stone,32.95,0.15,36.5,7.91,296.8,ceramicsmarblegranitesanitaryware,3
Nitco,22.4,-1.1,29.65,14.3,160.96,ceramicsmarblegranitesanitaryware,2
Murudeshwar Cer,24.35,2.53,25.85,11.55,127.43,ceramicsmarblegranitesanitaryware,4
Aro Granite,53.55,2.39,65.45,17.5,81.93,ceramicsmarblegranitesanitaryware,3
Pacific Ind,212.4,-1.78,230.0,76.55,73.2,ceramicsmarblegranitesanitaryware,2
Madhav Marbles,60.85,1.08,66.2,18.85,54.44,ceramicsmarblegranitesanitaryware,3
Divyashakti,51.0,1.59,60.0,28.0,52.37,ceramicsmarblegranitesanitaryware,3
Inani Marbles,18.5,-3.9,23.35,6.02,34.41,ceramicsmarblegranitesanitaryware,1
Oriental Trimex,8.91,0.68,18.1,5.0,25.41,ceramicsmarblegranitesanitaryware,3
Restile Ceramic,2.16,-1.82,3.43,1.61,21.23,ceramicsmarblegranitesanitaryware,2
Solid Stone,23.5,4.91,65.95,19.35,12.64,ceramicsmarblegranitesanitaryware,4
Himalaya Granit,24.75,4.87,30.0,19.1,11.47,ceramicsmarblegranitesanitaryware,4
Ceeta Industrie,6.33,4.98,9.69,2.83,9.18,ceramicsmarblegranitesanitaryware,4
Jain Marmo Ind,19.4,4.58,19.8,13.65,6.07,ceramicsmarblegranitesanitaryware,4
Glittke Granite,2.08,4.52,2.08,0.76,5.4,ceramicsmarblegranitesanitaryware,4
Neelkanth Rock,8.5,0.0,10.33,6.37,4.29,ceramicsmarblegranitesanitaryware,2
Schablona India,10.2,0.1,12.34,9.05,3.22,ceramicsmarblegranitesanitaryware,3
Vikas Life,3.05,-3.17,21.45,1.92,283.31,chemicals,1
Resonance,142.0,-0.56,167.8,39.55,163.92,chemicals,2
Deep Polymers L,82.7,0.55,87.0,50.5,98.18,chemicals,3
Polylink Polyme,19.0,1.5,19.0,7.8,42.01,chemicals,3
Sanathnagar Ent,29.2,1.92,29.25,6.45,9.2,chemicals,3
Rajnish Wellnes,10.5,-3.67,19.55,9.96,4.91,chemicals,1
ITC,210.85,-0.31,239.15,163.4,259531.98,cigarettestobacco,2
VST,3277.1,0.07,4048.3,2955.15,5060.47,cigarettestobacco,3
Godfrey Phillip,903.0,-0.38,1090.0,831.85,4695.05,cigarettestobacco,2
The Indian Wood,39.6,0.76,46.5,21.25,253.33,cigarettestobacco,3
Golden Tobacco,46.75,-0.85,60.0,19.35,82.32,cigarettestobacco,2
NTC Industries,58.25,0.87,92.65,20.0,69.57,cigarettestobacco,3
Raghunath Inves,6.35,0.79,6.48,1.49,3.18,cigarettestobacco,3
Coal India,147.5,-0.94,162.95,109.5,90900.24,coal,2
Guj Mineral,74.25,0.47,83.3,34.75,2361.15,coal,3
Auroma Coke Ltd,4.58,4.81,7.8,3.75,2.89,coal,4
Foundry Fuel,2.55,0.0,3.06,1.1,2.04,coal,2
Deepak Nitrite,1804.35,0.99,1989.2,458.0,24610.08,commodity-chemicals,3
Solar Ind,1328.0,1.44,1420.0,867.3,12017.08,commodity-chemicals,3
NOCIL,214.7,-0.35,219.45,82.2,3571.2,commodity-chemicals,2
Guj Alkali,408.1,-1.15,469.15,304.35,2996.96,commodity-chemicals,2
Elantas Beck,3716.0,1.05,4025.7,1897.0,2945.93,commodity-chemicals,3
ORIENTAL AROMAT,784.4,-1.14,1009.0,137.35,2639.79,commodity-chemicals,2
Bhansali Eng,158.25,-0.03,179.0,34.2,2625.46,commodity-chemicals,2
INEOS Styro,1327.5,-0.41,1480.0,483.55,2334.49,commodity-chemicals,2
Himadri Special,49.45,-0.3,64.0,37.55,2071.78,commodity-chemicals,2
India Glycols,482.7,-1.81,610.0,222.0,1494.51,commodity-chemicals,2
National Perox,2368.45,-0.9,2900.0,1724.0,1361.15,commodity-chemicals,2
Thirumalai Chem,127.05,2.17,129.9,39.0,1300.84,commodity-chemicals,3
Bodal Chemicals,102.35,3.75,109.55,42.4,1252.05,commodity-chemicals,4
Grauer and Weil,54.6,0.18,57.5,31.7,1237.81,commodity-chemicals,3
GOCL Corp,217.75,-1.14,279.95,130.6,1079.44,commodity-chemicals,2
Oriental Carbon,1015.9,3.77,1048.0,576.95,1014.89,commodity-chemicals,4
DCW,38.7,5.59,42.75,9.3,1010.19,commodity-chemicals,5
Tamilnadu Petro,105.2,11.21,105.2,32.0,946.5,commodity-chemicals,5
Transpek,1571.8,-4.33,2191.9,1298.5,877.94,commodity-chemicals,1
Sadhana Nitro,47.2,1.94,47.25,16.73,659.51,commodity-chemicals,3
Andhra Petro,75.05,2.88,79.15,19.0,637.71,commodity-chemicals,4
Mangalam Organ,706.5,-0.97,785.0,282.1,605.08,commodity-chemicals,2
Amines Plast,100.0,-0.6,112.7,21.6,550.2,commodity-chemicals,2
Dhunseri Ventur,155.7,-1.36,164.25,45.1,545.34,commodity-chemicals,2
Sree Rayalaseem,295.8,-3.03,322.2,96.1,507.74,commodity-chemicals,1
Kanchi Karp,1116.0,-0.77,1250.0,202.35,484.78,commodity-chemicals,2
Ganesh Benzo,75.65,7.0,80.45,27.25,471.75,commodity-chemicals,5
TGV Sraac,33.75,1.2,37.7,15.0,361.43,commodity-chemicals,3
Khaitan Chemica,32.2,-1.68,38.0,6.77,312.31,commodity-chemicals,2
Diamines Chem,278.4,-3.83,562.45,185.0,272.37,commodity-chemicals,1
Punj Alkalies,87.35,-4.95,115.5,29.0,271.38,commodity-chemicals,1
Riddhi Siddhi,375.05,2.44,382.6,200.0,267.4,commodity-chemicals,3
Hind Org Chem,38.75,-3.97,45.0,11.2,260.67,commodity-chemicals,1
Indo Borax,800.1,-2.73,899.0,180.0,256.75,commodity-chemicals,1
Tanfac Ind,230.7,-1.14,310.0,136.0,230.12,commodity-chemicals,2
Sunshield Chem,286.1,-2.67,314.9,78.65,210.37,commodity-chemicals,1
Chemfab Alkalis,146.85,-1.01,175.0,113.7,206.48,commodity-chemicals,2
Alufluoride,250.55,0.93,445.0,74.0,195.94,commodity-chemicals,3
Premier Explo,138.85,-1.84,177.0,66.5,149.29,commodity-chemicals,2
Pondy Oxides,242.9,2.55,302.0,136.0,141.18,commodity-chemicals,4
Tuticorin Alkal,11.5,-2.95,14.5,5.5,140.11,commodity-chemicals,1
IVP,124.05,0.73,139.45,33.2,128.1,commodity-chemicals,3
Lords Chloro,35.65,0.56,45.0,27.7,89.67,commodity-chemicals,3
Mysore Petro,98.4,20.0,98.4,35.15,64.78,commodity-chemicals,5
Alkali Metals,59.15,-2.31,68.45,33.3,60.23,commodity-chemicals,2
Archit Organosy,34.45,-4.57,41.7,8.52,51.75,commodity-chemicals,1
Ashok Alco-Chem,96.7,4.99,113.6,13.3,44.49,commodity-chemicals,4
Universal Starc,86.45,4.98,90.0,19.95,36.31,commodity-chemicals,4
Ritesh Intl,41.0,4.99,42.45,3.1,35.07,commodity-chemicals,4
Shree Hari Chem,58.0,-9.8,74.25,15.0,25.79,commodity-chemicals,0
POCL Enterprise,45.2,2.73,48.1,16.2,25.2,commodity-chemicals,4
Vivid Global,25.8,2.58,27.9,10.56,23.55,commodity-chemicals,4
CaprolactumChem,45.65,-3.79,47.45,15.1,21.0,commodity-chemicals,1
TCM,58.4,-4.96,68.15,37.0,19.85,commodity-chemicals,1
Polychem,487.95,2.67,738.25,275.0,19.72,commodity-chemicals,4
SVC Superchem,1.11,4.72,1.64,0.71,18.1,commodity-chemicals,4
Haryana Leather,36.1,4.94,36.1,18.05,17.72,commodity-chemicals,4
Laffans Petro,21.5,-5.29,23.0,12.2,17.2,commodity-chemicals,0
Lime Chemicals,23.35,4.71,24.7,12.83,15.19,commodity-chemicals,4
Jayshree Chem,4.82,1.9,5.94,2.69,14.14,commodity-chemicals,3
Refnol Resin,38.95,3.04,40.2,18.35,12.04,commodity-chemicals,4
Venlon Polyeste,1.87,3.89,2.52,0.89,9.77,commodity-chemicals,4
Padmanabh Ind,5.02,-4.92,10.0,3.75,3.05,commodity-chemicals,1
Fischer Inorg,26.25,0.0,48.5,24.25,0.45,commodity-chemicals,2
Elgi Equipments,216.35,-0.37,244.0,62.5,6856.33,compressors-pumps,2
Ingersoll Rand,894.05,6.46,911.15,555.4,2822.34,compressors-pumps,5
Kirloskar Pneum,357.9,-0.54,395.0,94.5,2300.13,compressors-pumps,2
Shakti Pumps,747.55,-0.49,783.25,138.0,1374.01,compressors-pumps,2
Dynamatic Tech,1320.6,-2.54,1484.5,468.9,837.45,compressors-pumps,1
WPIL,779.0,-2.95,833.0,311.0,760.86,compressors-pumps,1
Roto Pumps,217.7,-0.11,228.0,83.1,336.43,compressors-pumps,2
Veljan Denison,852.0,2.66,952.9,671.0,191.7,compressors-pumps,4
Control Print,372.0,-4.49,399.0,181.0,607.54,computer-peripherals,1
Cerebra Int,49.65,0.91,64.0,25.85,585.2,computer-peripherals,3
D-Link India,109.1,-0.95,136.05,76.5,387.36,computer-peripherals,2
HCL Info,9.35,-0.11,12.35,5.32,307.81,computer-peripherals,2
JL Morison,2095.0,2.55,2170.0,1650.5,285.97,computer-peripherals,4
TVS Electronics,153.05,-0.55,192.2,67.05,285.44,computer-peripherals,2
Compuage Info,21.55,-2.05,23.0,8.46,140.02,computer-peripherals,2
Ducon Infratech,7.16,0.7,8.48,3.25,126.5,computer-peripherals,3
Accel,13.31,-2.63,18.42,3.25,75.88,computer-peripherals,1
MRO-TEK,25.65,-4.82,40.7,18.4,47.93,computer-peripherals,1
Swiss Military,5.5,-0.9,6.66,0.92,27.03,computer-peripherals,2
PCS,7.0,3.86,7.48,1.94,14.67,computer-peripherals,4
VXL Instruments,4.82,-4.93,6.18,1.81,6.42,computer-peripherals,1
ECS Biztech,2.74,4.98,5.79,2.16,5.63,computer-peripherals,4
ACI Infocom,0.4,2.56,0.52,0.19,4.42,computer-peripherals,4
Intl Data Mgmt,6.7,-4.29,7.02,3.54,1.47,computer-peripherals,1
PNC Infratech,252.8,-0.73,291.0,100.95,6485.31,construction-infrastructure,2
KNR Construct,228.55,-2.06,242.1,93.55,6427.62,construction-infrastructure,2
Rail Vikas,29.95,-0.66,35.6,16.4,6244.64,construction-infrastructure,2
NCC,87.75,2.75,100.0,21.1,5351.4,construction-infrastructure,4
Ashoka Buildcon,93.65,2.86,118.65,48.7,2628.97,construction-infrastructure,4
ITD Cementation,84.9,-3.47,94.45,33.65,1458.48,construction-infrastructure,1
J Kumar Infra,191.0,2.55,215.25,76.3,1445.21,construction-infrastructure,4
Hind Constr,9.39,-2.49,10.87,4.2,1420.73,construction-infrastructure,2
Sadbhav Engg,69.15,-0.58,85.35,36.2,1186.41,construction-infrastructure,2
Man Infra,42.1,-0.24,46.7,16.2,1041.98,construction-infrastructure,2
Sadbhav Infra,21.95,-1.57,28.1,14.05,773.13,construction-infrastructure,2
Gayatri Project,36.7,0.55,48.6,12.15,687.02,construction-infrastructure,3
Patel Eng,14.35,-0.83,17.3,9.21,667.93,construction-infrastructure,2
Rel Ind Infra,406.2,-1.92,479.7,250.0,613.36,construction-infrastructure,2
Ramky Infra,85.95,4.95,98.5,27.8,594.76,construction-infrastructure,4
Man Industries,103.35,-1.67,107.3,35.05,590.16,construction-infrastructure,2
Shriram EPC,4.88,0.62,7.0,2.43,474.11,construction-infrastructure,3
Soril Infra Res,150.0,4.06,227.35,41.5,472.5,construction-infrastructure,4
MBL Infra,22.65,9.95,25.55,4.75,237.27,construction-infrastructure,5
Simplex Infra,30.8,-0.81,44.55,24.45,176.0,construction-infrastructure,2
RPP Infra Proj,67.4,-1.96,83.65,38.25,159.4,construction-infrastructure,2
GPT Infra,46.55,7.01,51.45,15.7,135.4,construction-infrastructure,5
Gammon Infra,1.29,0.0,1.3,0.43,121.5,construction-infrastructure,2
Noida Toll,6.09,0.33,8.7,2.72,113.39,construction-infrastructure,3
Coromandel Engg,29.05,-0.34,32.6,15.0,96.54,construction-infrastructure,2
Tarmat,58.0,7.81,62.0,18.6,77.32,construction-infrastructure,5
Atlanta,8.86,2.07,11.62,2.62,72.21,construction-infrastructure,3
ARSS Infra,28.2,1.08,32.85,11.03,64.12,construction-infrastructure,3
Punj Lloyd,1.66,4.4,3.11,0.93,55.71,construction-infrastructure,4
Brahma Infra,15.6,-4.59,22.0,9.44,45.27,construction-infrastructure,1
ILandFS Engg,3.4,-1.45,5.68,2.08,44.58,construction-infrastructure,2
SPML Infra,11.55,0.09,18.09,6.95,42.33,construction-infrastructure,3
Madhucon Proj,5.15,-3.01,7.82,1.63,38.0,construction-infrastructure,1
Advait Infratec,51.05,-0.1,54.5,50.0,26.04,construction-infrastructure,2
Tantia Const,8.54,-4.9,10.93,0.9,24.55,construction-infrastructure,1
CCCL,0.4,2.56,0.52,0.25,15.94,construction-infrastructure,4
Setubandhan Inf,0.99,4.21,1.44,0.62,12.44,construction-infrastructure,4
C & C Construct,4.57,3.86,7.75,1.91,11.63,construction-infrastructure,4
Conart Engineer,27.75,2.78,35.9,16.15,8.71,construction-infrastructure,4
Kaushalya Infra,1.38,-4.83,2.81,0.34,4.78,construction-infrastructure,1
Embassy Office,323.05,0.11,397.7,302.1,24928.65,construction-real-estate,3
Mindspace REIT,281.65,-0.34,348.0,274.0,16702.36,construction-real-estate,2
Brookfield REIT,253.2,2.09,280.05,215.25,7666.94,construction-real-estate,3
Anant Raj,60.4,-0.9,62.55,14.3,1782.38,construction-real-estate,2
PSP Projects,411.0,-0.24,506.0,305.0,1479.6,construction-real-estate,2
Capacite Infra,211.95,2.61,229.9,70.15,1438.96,construction-real-estate,4
Karda Construct,177.5,0.25,193.1,26.0,1091.63,construction-real-estate,3
Anant Raj Globa,29.65,0.34,37.8,2.0,874.96,construction-real-estate,3
BL Kashyap,18.25,4.89,21.79,3.84,411.43,construction-real-estate,4
Vascon Engineer,18.3,9.58,21.25,6.93,333.31,construction-real-estate,5
GeeCee Ventures,112.5,-1.01,119.65,46.4,235.26,construction-real-estate,2
Nila Infra,5.1,-1.54,8.26,2.85,200.88,construction-real-estate,2
Bigbloc Constru,92.7,-0.86,176.65,23.9,131.24,construction-real-estate,2
Ravinder Height,20.45,4.87,36.0,1.0,125.26,construction-real-estate,4
TCI Developers,316.0,-1.02,372.4,255.1,117.85,construction-real-estate,2
Suratwwala BG,66.0,-0.75,74.5,15.25,114.45,construction-real-estate,2
Poddar Housing ,154.4,2.66,267.0,139.0,97.51,construction-real-estate,4
AGI Infra,76.4,4.59,111.3,37.7,93.34,construction-real-estate,4
Ratnabhumi Deve,61.8,-1.28,104.45,40.0,84.67,construction-real-estate,2
Raja Bahadur,2940.0,0.0,3000.0,1248.0,73.5,construction-real-estate,2
Supreme Holding,20.65,0.24,23.0,10.66,73.26,construction-real-estate,3
Shervani Indust,229.55,-0.56,375.0,210.3,62.0,construction-real-estate,2
Variman Global,35.1,-1.82,36.65,11.2,58.77,construction-real-estate,2
Maruti Infra,30.9,0.0,33.9,15.0,38.63,construction-real-estate,2
ETT,36.0,0.0,65.0,31.95,37.33,construction-real-estate,2
RDB Realty,21.3,0.95,22.5,10.76,36.81,construction-real-estate,3
Shri Krishna,13.04,-4.4,28.9,10.88,36.51,construction-real-estate,1
Rodium Realty,61.0,-4.16,116.0,51.0,19.81,construction-real-estate,1
HB Estate Dev,9.82,-1.31,14.4,5.82,19.11,construction-real-estate,2
Country Condos,2.25,4.17,4.79,1.0,17.46,construction-real-estate,4
Vivid Mercant,14.65,4.27,37.3,13.7,14.69,construction-real-estate,4
BSEL Infra,1.14,9.62,1.6,0.81,9.42,construction-real-estate,5
Grovy India,34.0,0.0,34.9,17.85,8.55,construction-real-estate,2
Real Eco-Energy,4.0,0.0,14.0,4.0,8.0,construction-real-estate,2
MPDL,9.62,0.0,15.0,2.62,7.13,construction-real-estate,2
Vas Infra,3.59,-4.77,5.5,1.83,5.43,construction-real-estate,1
Steel Str Infra,6.17,-4.93,6.54,3.55,5.33,construction-real-estate,1
Athena Constr,6.58,8.94,22.9,4.86,4.93,construction-real-estate,5
Sri Krishna Con,4.25,-4.71,8.32,3.12,4.45,construction-real-estate,1
KCL Infra,1.4,2.94,2.22,0.61,3.69,construction-real-estate,4
Franklin Ind,9.25,-0.32,19.4,8.99,3.34,construction-real-estate,2
Ishaan Infrastr,4.98,4.84,17.0,3.84,3.22,construction-real-estate,4
Crane Infra,4.4,0.46,4.72,2.33,3.19,construction-real-estate,3
Yuranus Infra,8.9,-1.77,14.32,5.44,3.12,construction-real-estate,2
PVV Infra,5.19,2.77,9.73,3.17,3.03,construction-real-estate,4
Rajeswari Infra,3.71,4.8,7.75,3.38,2.05,construction-real-estate,4
DLF,278.85,0.61,332.6,134.6,69024.07,construction-residential-commercial-complexes,3
Godrej Prop,1346.5,-0.4,1573.45,600.05,37425.03,construction-residential-commercial-complexes,2
Macrotech Dev,630.5,-2.16,721.5,421.15,28203.42,construction-residential-commercial-complexes,2
Oberoi Realty,570.4,-3.17,635.05,294.0,20739.87,construction-residential-commercial-complexes,1
Phoenix Mills,771.2,6.06,888.95,470.0,13255.94,construction-residential-commercial-complexes,5
Prestige Estate,267.05,-0.11,322.95,136.5,10705.01,construction-residential-commercial-complexes,2
NBCC (India),48.3,-1.33,54.0,16.9,8694.0,construction-residential-commercial-complexes,2
Dilip Buildcon,538.2,-0.51,719.0,245.05,7869.29,construction-residential-commercial-complexes,2
Brigade Ent,268.8,-0.79,300.0,94.0,5670.59,construction-residential-commercial-complexes,2
Sobha,476.35,0.09,548.0,191.35,4517.98,construction-residential-commercial-complexes,3
Indiabulls Real,94.9,3.66,125.5,40.95,4314.76,construction-residential-commercial-complexes,4
Sunteck Realty,261.9,-0.85,393.95,145.0,3834.07,construction-residential-commercial-complexes,2
Mahindra Life,523.5,-0.88,577.3,175.9,2690.31,construction-residential-commercial-complexes,2
Ahluwalia,305.9,1.12,369.3,136.05,2049.15,construction-residential-commercial-complexes,3
Puravankara,80.4,-0.37,96.0,35.5,1906.68,construction-residential-commercial-complexes,2
JMC Projects,111.35,3.92,111.35,36.6,1869.62,construction-residential-commercial-complexes,4
Kolte-Patil,232.2,-1.51,285.15,132.95,1764.82,construction-residential-commercial-complexes,2
Welspun Enter,112.9,-0.7,134.9,54.65,1680.68,construction-residential-commercial-complexes,2
Omaxe,81.05,0.25,222.2,56.0,1482.41,construction-residential-commercial-complexes,3
Ashiana Housing,122.0,2.31,164.0,39.0,1248.7,construction-residential-commercial-complexes,3
Unitech,2.17,4.83,2.56,1.2,567.74,construction-residential-commercial-complexes,4
DB Realty,21.6,1.41,32.45,6.17,525.44,construction-residential-commercial-complexes,3
Ajmera Realty,145.25,13.04,151.4,73.75,515.42,construction-residential-commercial-complexes,5
Parsvnath,9.15,2.81,11.2,1.8,398.19,construction-residential-commercial-complexes,4
Eldeco Housing,1900.0,0.03,2378.0,750.05,373.65,construction-residential-commercial-complexes,3
Arvind Smart,104.3,-1.32,131.5,60.5,370.82,construction-residential-commercial-complexes,2
Vipul,30.0,0.0,38.35,12.0,359.95,construction-residential-commercial-complexes,2
Ganesh Housing,64.45,6.27,87.45,19.7,333.12,construction-residential-commercial-complexes,5
Prozone Intu,20.2,0.0,28.55,13.5,308.26,construction-residential-commercial-complexes,2
Jaypee Infra,2.14,3.38,2.67,0.73,297.23,construction-residential-commercial-complexes,4
Arihant Super,69.0,0.44,71.95,16.6,284.0,construction-residential-commercial-complexes,3
Marathon Realty,57.15,4.96,109.6,42.25,262.89,construction-residential-commercial-complexes,4
HDIL,4.96,1.02,8.92,1.51,235.11,construction-residential-commercial-complexes,3
Peninsula Land,6.95,-1.0,9.52,2.82,194.04,construction-residential-commercial-complexes,2
Emami Realty ,54.85,9.92,73.55,25.15,153.24,construction-residential-commercial-complexes,5
Hubtown,18.05,4.34,22.1,9.0,131.29,construction-residential-commercial-complexes,4
AMJ Land ,28.85,7.45,31.2,14.2,118.29,construction-residential-commercial-complexes,5
Bhagyanagar Pro,29.05,0.52,34.1,16.55,92.95,construction-residential-commercial-complexes,3
Ansal Propertie,5.85,4.84,13.89,3.6,92.08,construction-residential-commercial-complexes,4
Ritesh Prop,70.05,7.27,70.05,7.75,81.19,construction-residential-commercial-complexes,5
Prajay Engineer,10.08,2.44,12.34,5.09,70.5,construction-residential-commercial-complexes,3
SAB Industries,29.1,4.68,56.0,25.0,44.2,construction-residential-commercial-complexes,4
Ansal Housing,5.89,1.38,8.5,2.92,34.98,construction-residential-commercial-complexes,3
Garnet Construc,24.65,9.8,27.4,7.91,34.27,construction-residential-commercial-complexes,5
Ansal Buildwell,45.5,-2.05,54.9,18.0,33.6,construction-residential-commercial-complexes,2
Veer,49.2,-4.93,61.0,25.6,31.97,construction-residential-commercial-complexes,1
Nimbus Projects,41.3,-1.9,43.05,15.0,30.72,construction-residential-commercial-complexes,2
Navkar Builders,15.38,4.98,15.38,6.0,30.58,construction-residential-commercial-complexes,4
NEL HOLDINGS SO,2.06,-3.29,2.26,0.77,30.04,construction-residential-commercial-complexes,1
Landmark Prop,2.2,2.33,2.88,1.14,29.51,construction-residential-commercial-complexes,3
Lancor Holdings,6.75,7.66,8.14,2.15,27.34,construction-residential-commercial-complexes,5
Tirupati Sarjan,7.66,9.27,10.4,4.53,25.28,construction-residential-commercial-complexes,5
Alpine Hsg,14.47,6.32,17.5,7.41,25.06,construction-residential-commercial-complexes,5
Radhe Developer,9.05,0.67,12.0,7.59,22.79,construction-residential-commercial-complexes,3
Prerna Infra,18.0,-0.83,23.2,10.12,21.68,construction-residential-commercial-complexes,2
Swagruha Infra,3.1,0.0,7.08,2.72,21.25,construction-residential-commercial-complexes,2
Satra Prop,1.14,3.64,2.3,0.55,20.33,construction-residential-commercial-complexes,4
SSPDL,15.7,-4.85,17.0,9.44,20.3,construction-residential-commercial-complexes,1
Arihant Found,22.55,-1.31,31.0,11.76,19.39,construction-residential-commercial-complexes,2
Maxheights,12.3,3.8,15.45,9.5,19.2,construction-residential-commercial-complexes,4
Alchemist Real,2.51,2.87,4.34,0.8,18.6,construction-residential-commercial-complexes,4
Martin Burn Ltd,34.0,-4.63,40.2,18.35,17.52,construction-residential-commercial-complexes,1
Prime Property,8.9,1.95,15.6,7.21,15.1,construction-residential-commercial-complexes,3
Simplex Realty,50.0,4.93,61.2,29.55,14.96,construction-residential-commercial-complexes,4
Narendra Prop,15.5,1.97,17.55,6.28,11.01,construction-residential-commercial-complexes,3
Quantum Build,4.0,0.0,5.1,3.55,10.03,construction-residential-commercial-complexes,2
Citadel Realty,12.0,9.89,15.21,7.44,9.47,construction-residential-commercial-complexes,5
Rainbow Foundat,16.34,4.95,16.34,7.35,9.01,construction-residential-commercial-complexes,4
Kamanwala,6.28,3.63,6.84,3.16,8.85,construction-residential-commercial-complexes,4
Hazoor,7.47,4.62,7.47,0.39,7.58,construction-residential-commercial-complexes,4
RTCL,5.44,4.82,7.08,2.1,6.52,construction-residential-commercial-complexes,4
Ladam Affordabl,3.41,4.92,7.91,2.24,6.24,construction-residential-commercial-complexes,4
Rap Media,9.25,0.33,21.0,1.91,5.44,construction-residential-commercial-complexes,3
KMF Builders,3.93,4.8,5.2,1.54,4.79,construction-residential-commercial-complexes,4
Sikozy Realtors,0.91,0.0,1.39,0.83,4.06,construction-residential-commercial-complexes,2
Sterling Green,8.71,-4.39,10.65,5.89,3.69,construction-residential-commercial-complexes,1
Rama Petrochem,3.06,4.79,5.9,2.15,3.2,construction-residential-commercial-complexes,4
Epsom Prop,3.67,4.86,7.5,3.43,2.74,construction-residential-commercial-complexes,4
Jainco Projects,2.51,-1.95,2.56,0.45,2.51,construction-residential-commercial-complexes,2
Patidar Build,1.82,1.68,1.82,0.45,1.0,construction-residential-commercial-complexes,3
Bronze Infra,0.36,0.0,0.71,0.19,0.62,construction-residential-commercial-complexes,2
Nestle,17529.0,0.88,18821.45,15104.25,169007.11,consumer-food,3
Britannia,3439.3,1.75,3439.3,1570.83,82841.83,consumer-food,3
Jubilant Food,3080.0,2.27,3215.0,1596.25,40646.46,consumer-food,3
Hatsun Agro,861.6,1.25,901.4,386.44,18573.66,consumer-food,3
Zydus Wellness,2113.0,0.7,2324.9,1196.85,13445.47,consumer-food,3
Godrej Agrovet,551.0,-1.46,596.0,360.45,10583.91,consumer-food,2
Burger King,152.9,3.03,219.15,60.0,5863.78,consumer-food,4
Hindustan Foods,2409.75,4.32,2580.0,480.0,5108.21,consumer-food,4
Tasty Bite,15350.0,0.54,17000.0,9509.3,3938.81,consumer-food,3
Barbeque Nat,760.2,18.86,839.0,481.35,2854.01,consumer-food,5
Bectors Food,411.8,2.32,629.8,288.0,2419.18,consumer-food,3
ADF Foods,1019.25,-1.9,1049.0,123.35,2040.82,consumer-food,2
DFM Foods,348.1,2.62,443.7,170.0,1749.93,consumer-food,4
Heritage Foods,342.0,1.56,391.0,225.0,1586.81,consumer-food,3
Parag Milk Food,145.55,2.93,157.6,83.85,1388.2,consumer-food,4
Future Consumer,6.87,-1.15,19.64,5.94,1365.1,consumer-food,2
Prataap Snacks ,567.0,2.44,760.0,473.45,1329.79,consumer-food,3
Gulshan Poly,167.0,-1.3,183.8,25.25,783.51,consumer-food,2
KSE,2290.0,-1.08,2620.4,1206.6,732.8,consumer-food,2
Vadilal Ind,989.35,-0.14,1046.65,500.0,711.13,consumer-food,2
IFB Agro,478.1,-4.44,625.2,265.0,447.84,consumer-food,1
Sukhjit Starch,226.4,-0.68,245.0,144.15,334.16,consumer-food,2
Foods and Inns,52.75,2.33,65.0,42.5,265.53,consumer-food,3
Amrit Corp,750.0,4.9,825.0,491.0,227.87,consumer-food,4
Milkfood,363.0,0.53,490.0,290.0,177.38,consumer-food,3
Bambino Agro,204.3,0.76,278.0,105.0,163.62,consumer-food,3
Umang Dairies,74.25,2.77,93.8,34.25,163.37,consumer-food,4
Vadilal Enter,1790.0,2.29,1987.95,685.05,154.42,consumer-food,3
Sheetal Cool Pr,143.75,4.55,196.95,88.05,150.94,consumer-food,4
Flex Foods,80.9,-0.25,91.5,32.55,100.72,consumer-food,2
Freshtrop Fruit,88.45,0.91,92.9,47.5,96.61,consumer-food,3
MSR India,12.44,3.24,17.34,7.21,78.22,consumer-food,4
Chordia Food,185.35,2.72,198.0,75.45,74.66,consumer-food,4
Gayatri Bio,9.07,4.98,9.07,1.33,71.46,consumer-food,4
Oceanic Foods,59.45,4.12,65.3,31.8,66.88,consumer-food,4
Tasty Dairy Spe,25.05,0.2,30.1,17.25,51.18,consumer-food,3
Virat Crane,24.0,-5.88,29.6,14.55,49.02,consumer-food,0
Anik Industries,16.98,9.97,25.7,9.5,47.13,consumer-food,5
Tirupati Starch,45.85,4.92,50.3,18.8,32.1,consumer-food,4
Lotus Chocolate,23.88,4.97,24.6,11.45,30.66,consumer-food,4
Modern Dairies,10.38,4.95,14.45,2.96,24.21,consumer-food,4
